ID,slng,slat,elng,elat,duration,distance,elevation_difference,temperature,windSpeed,day_week,hour_day,restaurant,public facility,medical,accommodation,tourist attraction,transportation,education,TripType
6261,8.497982,47.381447,8.488108,47.391366,435,1330,12,0,4,1,6,1,1,0,0,0,3,0,2
6262,8.541541,47.413733,8.535802,47.409964,308,602,-14,10,30,0,16,0,1,0,0,0,0,0,2
6263,8.535718,47.359675,8.548562,47.36691,443,1258,-7,7,7,0,16,7,4,0,0,0,2,0,2
6264,8.536433,47.388689,8.554114,47.365119,986,2940,8,10,7,0,7,4,1,0,0,0,2,0,2
6265,8.525782,47.365194,8.536068,47.377502,704,1573,12,6,4,1,16,1,8,0,0,0,0,0,2
6266,8.52689,47.3767,8.526158,47.356387,749,2259,-19,2,6,0,4,0,2,0,0,0,0,0,2
6267,8.514176,47.366371,8.525782,47.365194,679,884,12,13,56,0,9,0,1,0,0,0,2,0,2
6268,8.506823,47.407812,8.506474,47.418832,382,1226,63,8,11,0,15,0,0,0,1,0,3,0,2
6269,8.525602,47.374241,8.52174,47.365272,123,1039,-4,12,13,0,10,0,1,0,0,0,0,0,2
6270,8.548519,47.376756,8.55033,47.407098,554,3377,11,13,35,0,17,0,2,0,0,0,1,0,2
6271,8.535401,47.375864,8.510788,47.362209,663,2396,-18,5,24,0,6,0,0,0,0,0,1,0,2
6272,8.525782,47.365194,8.533314,47.37311,391,1047,7,10,30,0,16,1,1,0,0,0,2,0,2
6273,8.514841,47.370238,8.525782,47.365194,579,997,9,5,26,0,9,0,1,0,0,0,2,0,2
6274,8.506823,47.407812,8.494127,47.383639,2559,2853,113,4,4,0,17,0,4,0,0,0,2,0,2
6275,8.548519,47.376756,8.518143,47.363148,998,2743,32,12,48,0,17,1,5,0,0,0,3,0,2
6276,8.548562,47.36691,8.535718,47.359675,660,1258,7,4,30,0,7,0,1,0,0,0,0,0,2
6277,8.531935,47.384918,8.518982,47.386741,411,996,6,3,26,0,11,2,1,0,0,0,3,0,2
6278,8.548519,47.376756,8.546464,47.403822,977,3014,-13,4,20,0,12,0,1,0,0,0,0,0,2
6279,8.528647,47.382083,8.518982,47.386741,534,893,1,0,0,1,22,2,1,0,0,0,3,0,2
6280,8.596202,47.397885,8.58841,47.40158,252,716,3,7,15,0,18,0,0,0,0,0,1,0,2
6281,8.506823,47.407812,8.541541,47.413733,992,2694,86,11,32,0,11,1,4,0,1,0,1,0,2
6282,8.506823,47.407812,8.488108,47.391366,1162,2308,127,12,35,0,15,1,1,0,0,0,3,0,2
6283,8.523548,47.371666,8.532464,47.406988,1337,3985,-45,4,20,0,7,0,0,0,0,0,1,0,2
6284,8.537729,47.379719,8.524762,47.385718,601,1182,3,4,2,1,20,0,0,0,0,0,0,1,2
6285,8.494127,47.383639,8.486284,47.387685,1895,742,8,6,4,0,9,0,2,0,1,0,1,0,2
6286,8.534974,47.402164,8.541453,47.397293,636,729,-16,11,9,0,13,2,1,0,1,0,2,0,2
6287,8.536068,47.377502,8.515558,47.371868,781,1667,-12,3,6,1,18,1,1,0,0,0,2,0,2
6288,8.530615,47.36479,8.531836,47.378548,2063,1533,11,10,11,0,11,0,0,0,0,0,1,1,2
6289,8.514138,47.374206,8.536433,47.388689,2246,2326,-14,11,15,0,15,0,1,0,0,0,5,0,2
6290,8.53001,47.372475,8.520371,47.358664,645,1699,-11,2,19,0,11,0,0,0,0,0,0,0,2
6291,8.527298,47.370141,8.506823,47.407812,1354,4463,-109,5,13,0,5,4,2,0,0,0,1,1,2
6292,8.547195,47.382089,8.547904,47.384902,328,317,-9,0,2,1,8,1,4,0,1,0,0,0,2
6293,8.528647,47.382083,8.508131,47.420757,1616,4569,-47,10,7,1,15,2,1,0,0,0,4,0,2
6294,8.498196,47.385919,8.515633,47.379584,623,1490,-8,7,13,1,14,0,3,1,0,0,0,0,2
6295,8.55033,47.407098,8.548519,47.376756,885,3377,-11,2,6,0,9,1,2,0,0,0,3,1,2
6296,8.535401,47.375864,8.49038,47.381591,1196,3449,5,9,24,0,19,1,0,0,0,0,0,0,2
6297,8.488108,47.391366,8.506823,47.407812,1134,2308,-127,3,9,1,6,4,2,0,0,0,1,1,2
6298,8.488108,47.391366,8.493822,47.398555,517,908,-2,2,7,0,18,0,1,0,0,0,3,0,2
6299,8.536068,47.377502,8.53001,47.372475,275,721,-5,3,9,1,6,3,1,1,0,0,0,0,2
6300,8.541251,47.378982,8.491061,47.392336,1009,4060,14,9,11,0,14,0,0,0,0,0,1,0,2
6301,8.548519,47.376756,8.538633,47.373935,847,808,39,4,7,1,10,5,0,0,0,0,1,0,2
6302,8.499265,47.401852,8.510418,47.381356,751,2429,54,3,6,1,18,0,3,0,0,0,0,0,2
6303,8.516676,47.375819,8.523818,47.377148,497,558,-2,4,4,0,10,2,2,0,0,0,0,0,2
6304,8.547904,47.384902,8.543447,47.375933,207,1052,74,10,26,0,20,20,2,0,0,0,2,0,2
6305,8.525782,47.365194,8.515252,47.381915,817,2021,9,8,15,0,16,1,0,0,0,0,3,0,2
6306,8.525782,47.365194,8.536068,47.377502,1017,1573,12,1,13,0,16,1,8,0,0,0,0,0,2
6307,8.506823,47.407812,8.546464,47.403822,729,3016,57,12,26,0,14,0,1,0,0,0,0,0,2
6308,8.506474,47.418832,8.58841,47.40158,1407,6457,29,6,2,1,18,0,0,0,0,0,1,0,2
6309,8.518982,47.386741,8.528647,47.382083,395,893,-1,-2,2,1,5,1,2,0,0,0,1,0,2
6310,8.535082,47.345248,8.548519,47.376756,765,3647,-49,4,15,0,7,1,2,0,0,0,3,1,2
6311,8.541453,47.397293,8.548519,47.376756,662,2345,24,7,6,0,12,1,2,0,0,0,3,1,2
6312,8.543768,47.411057,8.546464,47.403822,376,830,-22,9,6,0,16,0,1,0,0,0,0,0,2
6313,8.596202,47.397885,8.604951,47.404646,887,999,5,6,6,0,19,0,0,0,0,0,1,0,2
6314,8.534227,47.360004,8.523548,47.371666,492,1526,-3,4,7,0,15,4,3,0,0,0,5,0,2
6315,8.533647,47.39808,8.530615,47.36479,1087,3709,58,4,6,1,14,3,6,0,0,0,4,0,2
6316,8.539882,47.374785,8.554397,47.369015,542,1267,-18,8,11,1,15,4,0,0,0,0,1,0,2
6317,8.548562,47.36691,8.539046,47.368064,285,728,-5,4,9,1,6,0,1,0,0,0,1,0,2
6318,8.549356,47.408827,8.543768,47.411057,576,488,-4,11,11,1,16,1,2,0,1,0,4,0,2
6319,8.518982,47.386741,8.531836,47.378548,2064,1329,3,0,2,0,2,0,0,0,0,0,1,1,2
6320,8.542036,47.394007,8.528074,47.393309,534,1054,53,6,28,0,13,0,1,0,0,0,1,0,2
6321,8.531836,47.378548,8.506823,47.407812,1211,3759,-121,3,6,0,11,4,2,0,0,0,1,1,2
6322,8.532432,47.381174,8.542036,47.394007,2676,1600,-78,8,9,0,1,0,1,0,0,0,0,1,2
6323,8.558096,47.413032,8.543768,47.411057,486,1100,-23,1,4,1,7,1,2,0,1,0,4,0,2
6324,8.558096,47.413032,8.514605,47.389862,1626,4166,20,3,9,1,6,0,2,0,0,0,1,0,2
6325,8.510418,47.381356,8.554114,47.365119,1554,3753,-17,10,28,0,23,4,1,0,0,0,2,0,2
6326,8.548519,47.376756,8.535802,47.409964,1014,3815,2,5,22,0,17,0,1,0,0,0,0,0,2
6327,8.548519,47.376756,8.518143,47.363148,406,2743,32,6,4,1,17,1,5,0,0,0,3,0,2
6328,8.537546,47.391289,8.546464,47.403822,600,1547,-15,10,17,0,16,0,1,0,0,0,0,0,2
6329,8.525782,47.365194,8.486284,47.387685,1193,3886,16,2,7,0,18,0,2,0,1,0,1,0,2
6330,8.592144,47.412103,8.593612,47.417668,878,629,-32,-2,6,1,8,0,0,0,0,0,1,0,2
6331,8.52689,47.3767,8.499265,47.401852,1266,3485,-51,7,6,1,18,1,6,3,0,0,6,0,2
6332,8.528796,47.383858,8.542036,47.394007,542,1506,-74,0,2,0,2,0,1,0,0,0,0,1,2
6333,8.560476,47.368199,8.535718,47.359675,1115,2092,44,4,20,0,7,0,1,0,0,0,0,0,2
6334,8.556346,47.409547,8.539016,47.405751,758,1371,-30,8,9,0,1,0,1,0,0,0,0,0,2
6335,8.534227,47.360004,8.548045,47.370869,1461,1595,-13,9,4,0,11,1,3,0,0,0,3,0,2
6336,8.514841,47.370238,8.525782,47.365194,141,997,9,4,20,0,7,0,1,0,0,0,2,0,2
6337,8.548045,47.370869,8.552432,47.380176,808,1086,-88,13,11,0,15,0,1,0,0,0,0,0,2
6338,8.518432,47.369549,8.516676,47.375819,545,710,8,6,6,0,19,6,3,1,0,0,1,0,2
6339,8.535718,47.359675,8.557088,47.358557,786,1614,-13,2,32,0,16,1,0,0,0,0,1,0,2
6340,8.547904,47.384902,8.541251,47.378982,533,827,74,14,26,0,19,0,3,0,0,0,2,0,2
6341,8.528074,47.393309,8.523549,47.392347,1491,357,25,13,11,0,15,0,2,0,0,0,1,0,2
6342,8.543447,47.375933,8.53545,47.382798,1076,972,-2,11,4,0,14,0,2,0,0,0,1,1,2
6343,8.535718,47.359675,8.531334,47.371359,609,1341,-6,0,9,1,10,0,2,0,0,0,2,0,2
6344,8.554114,47.365119,8.548519,47.376756,357,1361,-28,3,11,1,8,1,2,0,0,0,3,1,2
6345,8.533314,47.37311,8.528074,47.393309,1939,2280,-18,12,30,0,17,0,1,0,0,0,1,0,2
6346,8.532464,47.406988,8.547195,47.382089,1008,2982,-16,3,7,0,23,0,0,0,0,0,1,0,2
6347,8.528074,47.393309,8.548519,47.376756,687,2399,-24,7,13,0,15,1,2,0,0,0,3,1,2
6348,8.542036,47.394007,8.528647,47.382083,911,1666,76,10,7,0,22,1,2,0,0,0,1,0,2
6349,8.518982,47.386741,8.515633,47.379584,1009,835,-7,1,7,1,19,0,3,1,0,0,0,0,2
6350,8.542146,47.387698,8.528647,47.382083,397,1193,56,3,6,0,8,1,2,0,0,0,1,0,2
6351,8.518982,47.386741,8.488108,47.391366,677,2380,9,3,22,0,12,1,1,0,0,0,3,0,2
6352,8.520449,47.388151,8.52689,47.3767,724,1363,-9,6,15,0,10,7,4,0,1,0,2,0,2
6353,8.499265,47.401852,8.533314,47.37311,1968,4097,51,2,7,0,18,1,1,0,0,0,2,0,2
6354,8.497982,47.381447,8.536068,47.377502,1363,2901,2,3,0,1,23,1,8,0,0,0,0,0,2
6355,8.546464,47.403822,8.548519,47.376756,634,3014,13,10,30,0,16,1,2,0,0,0,3,1,2
6356,8.538067,47.415721,8.506823,47.407812,1093,2510,-85,3,2,1,8,4,2,0,0,0,1,1,2
6357,8.523818,47.377148,8.516676,47.375819,1035,558,2,3,2,1,23,6,3,1,0,0,1,0,2
6358,8.507056,47.371455,8.514605,47.389862,749,2124,17,5,24,0,6,0,2,0,0,0,1,0,2
6359,8.52174,47.365272,8.536068,47.377502,694,1736,8,5,11,0,21,1,8,0,0,0,0,0,2
6360,8.548519,47.376756,8.542726,47.379952,302,563,39,4,6,1,12,1,1,0,0,0,3,0,2
6361,8.541251,47.378982,8.499265,47.401852,922,4057,-55,8,19,1,22,1,6,3,0,0,6,0,2
6362,8.491061,47.392336,8.52174,47.365272,986,3794,-21,4,22,1,23,0,1,0,0,0,0,0,2
6363,8.516676,47.375819,8.515252,47.381915,324,686,1,5,26,0,8,1,0,0,0,0,3,0,2
6364,8.531334,47.371359,8.528074,47.393309,1129,2453,-18,7,11,0,17,0,1,0,0,0,1,0,2
6365,8.534227,47.360004,8.536068,47.377502,521,1951,2,3,2,1,8,1,8,0,0,0,0,0,2
6366,8.543447,47.375933,8.546464,47.403822,1071,3109,-59,12,9,0,14,0,1,0,0,0,0,0,2
6367,8.525782,47.365194,8.536068,47.377502,701,1573,12,5,11,1,16,1,8,0,0,0,0,0,2
6368,8.536068,47.377502,8.544935,47.366752,1250,1369,-1,9,7,0,12,5,1,2,0,0,5,0,2
6369,8.547901,47.375556,8.547904,47.384902,349,1039,-26,13,11,0,15,1,4,0,1,0,0,0,2
6370,8.547904,47.384902,8.528074,47.393309,194,1761,52,1,11,0,20,0,1,0,0,0,1,0,2
6371,8.531334,47.371359,8.525782,47.365194,392,803,-7,-2,2,1,9,0,1,0,0,0,2,0,2
6372,8.528647,47.382083,8.523306,47.368939,1062,1516,-8,3,9,0,2,0,1,0,0,0,0,0,2
6373,8.518982,47.386741,8.547904,47.384902,665,2187,-76,5,20,0,16,1,4,0,1,0,0,0,2
6374,8.541453,47.397293,8.538067,47.415721,644,2065,39,13,20,0,21,0,2,0,0,0,0,0,2
6375,8.535401,47.375864,8.518143,47.363148,302,1921,-9,11,32,0,19,1,5,0,0,0,3,0,2
6376,8.510405,47.389934,8.524762,47.385718,210,1178,-5,3,2,1,23,0,0,0,0,0,0,1,2
6377,8.535119,47.355189,8.544935,47.366752,371,1483,-4,1,7,1,19,5,1,2,0,0,5,0,2
6378,8.510788,47.362209,8.530615,47.36479,647,1521,17,8,11,1,15,3,6,0,0,0,4,0,2
6379,8.523549,47.392347,8.548519,47.376756,1085,2557,-49,3,11,1,8,1,2,0,0,0,3,1,2
6380,8.538633,47.373935,8.501312,47.379686,1346,2882,3,11,6,0,16,1,0,0,0,0,0,0,2
6381,8.531935,47.384918,8.544935,47.366752,828,2245,4,8,9,1,14,5,1,2,0,0,5,0,2
6382,8.560476,47.368199,8.528553,47.37423,941,2496,34,-1,2,0,7,3,3,0,0,0,1,0,2
6383,8.515633,47.379584,8.498196,47.385919,414,1490,8,9,7,0,18,0,1,0,0,0,0,0,2
6384,8.533647,47.39808,8.501312,47.379686,1808,3179,60,4,4,0,16,0,0,0,0,0,0,0,2
6385,8.531935,47.384918,8.532432,47.381174,435,418,7,13,11,0,15,0,0,0,0,0,2,0,2
6386,8.544935,47.366752,8.548519,47.376756,560,1145,-46,0,2,0,7,1,2,0,0,0,3,1,2
6387,8.525782,47.365194,8.535401,47.375864,597,1390,6,9,7,1,18,1,1,0,0,0,1,0,2
6388,8.537729,47.379719,8.528647,47.382083,199,733,3,5,24,0,6,1,2,0,0,0,1,0,2
6389,8.491061,47.392336,8.510405,47.389934,580,1480,-8,11,11,0,5,0,0,0,0,0,1,0,2
6390,8.523818,47.377148,8.536068,47.377502,1140,923,6,9,17,1,13,1,8,0,0,0,0,0,2
6391,8.539046,47.368064,8.530615,47.36479,244,732,4,12,30,0,16,3,6,0,0,0,4,0,2
6392,8.536068,47.377502,8.525782,47.365194,701,1573,-12,5,4,1,17,0,1,0,0,0,2,0,2
6393,8.58841,47.40158,8.596202,47.397885,453,716,-3,0,4,1,6,0,0,0,0,0,8,0,2
6394,8.54203,47.366923,8.535119,47.355189,496,1405,1,5,15,0,4,0,1,0,0,0,0,0,2
6395,8.537546,47.391289,8.548519,47.376756,151,1815,-2,3,7,1,7,1,2,0,0,0,3,1,2
6396,8.516692,47.389777,8.518982,47.386741,662,379,-3,6,11,1,20,2,1,0,0,0,3,0,2
6397,8.534843,47.362594,8.541239,47.375991,536,1566,-3,5,11,1,16,6,2,0,0,0,0,0,2
6398,8.541453,47.397293,8.532464,47.406988,499,1273,21,11,11,1,16,0,1,0,0,0,0,0,2
6399,8.520482,47.37209,8.531836,47.378548,878,1117,12,3,7,1,7,0,0,0,0,0,1,1,2
6400,8.506474,47.418832,8.552818,47.414558,799,3519,30,12,7,0,13,0,0,0,0,0,2,0,2
6401,8.507056,47.371455,8.510405,47.389934,669,2070,17,1,2,1,22,0,1,0,0,0,0,0,2
6402,8.544185,47.412732,8.552818,47.414558,666,681,10,5,20,0,16,0,0,0,0,0,2,0,2
6403,8.536068,47.377502,8.530437,47.37271,335,681,-5,11,15,0,15,1,2,1,0,0,0,0,2
6404,8.54203,47.366923,8.528074,47.393309,905,3116,-25,9,7,1,18,0,1,0,0,0,1,0,2
6405,8.535082,47.345248,8.535119,47.355189,717,1105,1,7,6,0,12,0,1,0,0,0,0,0,2
6406,8.515633,47.379584,8.545505,47.373675,656,2343,-5,9,4,0,11,3,2,0,0,0,0,0,2
6407,8.525602,47.374241,8.533314,47.37311,548,594,-1,8,15,0,16,1,1,0,0,0,2,0,2
6408,8.560476,47.368199,8.536068,47.377502,909,2109,43,6,6,1,19,1,8,0,0,0,0,0,2
6409,8.493822,47.398555,8.548519,47.376756,1448,4778,-55,3,6,0,8,1,2,0,0,0,3,1,2
6410,8.520449,47.388151,8.498196,47.385919,1850,1694,-2,6,13,1,16,0,0,0,0,0,0,0,2
6411,8.544935,47.366752,8.488108,47.391366,2702,5079,11,11,4,0,14,1,1,0,0,0,3,0,2
6412,8.518982,47.386741,8.510405,47.389934,538,737,4,13,19,0,22,0,0,0,0,0,1,0,2
6413,8.537971,47.364871,8.518143,47.363148,4324,1506,-11,8,9,1,16,1,5,0,0,0,3,0,2
6414,8.547901,47.375556,8.537971,47.364871,2212,1404,45,4,6,0,14,4,2,0,0,1,0,0,2
6415,8.541453,47.397293,8.506823,47.407812,799,2857,-46,11,19,0,12,4,2,0,0,0,1,1,2
6416,8.558096,47.413032,8.506823,47.407812,923,3902,-102,1,11,0,6,4,2,0,0,0,1,1,2
6417,8.516692,47.389777,8.507056,47.371455,783,2163,-16,2,6,1,18,0,0,0,0,0,1,0,2
6418,8.548519,47.376756,8.525782,47.365194,858,2141,35,3,6,0,8,0,1,0,0,0,2,0,2
6419,8.523548,47.371666,8.516692,47.389777,617,2079,9,5,17,1,8,0,1,0,2,0,1,0,2
6420,8.552818,47.414558,8.62726,47.40245,1393,5761,-4,10,11,0,11,0,0,0,0,0,2,0,2
6421,8.498196,47.385919,8.510488,47.377153,522,1344,-6,12,24,0,15,1,2,0,0,0,0,0,2
6422,8.546464,47.403822,8.535119,47.355189,1586,5475,63,10,32,0,14,0,1,0,0,0,0,0,2
6423,8.516692,47.389777,8.506823,47.407812,965,2139,-121,5,28,1,20,4,2,0,0,0,1,1,2
6424,8.528074,47.393309,8.53545,47.382798,576,1294,20,12,30,0,12,0,2,0,0,0,1,1,2
6425,8.506823,47.407812,8.541712,47.416155,1211,2784,86,4,15,0,7,0,5,0,0,0,0,1,2
6426,8.535401,47.375864,8.547904,47.384902,730,1377,-69,4,6,0,10,1,4,0,1,0,0,0,2
6427,8.526158,47.356387,8.531836,47.378548,790,2501,28,3,6,1,9,0,0,0,0,0,1,1,2
6428,8.533647,47.39808,8.544935,47.366752,940,3586,64,4,20,0,14,5,1,2,0,0,5,0,2
6429,8.528647,47.382083,8.541453,47.397293,699,1947,-71,10,6,0,21,2,1,0,1,0,2,0,2
6430,8.498196,47.385919,8.505698,47.391796,470,864,7,3,2,1,22,0,1,0,0,0,0,0,2
6431,8.560587,47.350578,8.535718,47.359675,2425,2129,-3,4,6,0,14,0,1,0,0,0,0,0,2
6432,8.528647,47.382083,8.535401,47.375864,446,858,-6,2,19,0,17,1,1,0,0,0,1,0,2
6433,8.52714,47.372329,8.528647,47.382083,910,1090,4,4,2,1,20,1,2,0,0,0,1,0,2
6434,8.545296,47.409962,8.558096,47.413032,301,1022,25,9,6,0,16,0,1,0,0,0,0,0,2
6435,8.518982,47.386741,8.501312,47.379686,915,1544,-6,10,6,0,15,0,0,0,0,0,1,0,2
6436,8.515633,47.379584,8.510405,47.389934,702,1216,11,9,24,0,19,0,1,0,0,0,0,0,2
6437,8.525602,47.374241,8.537729,47.379719,1032,1098,1,8,7,1,17,0,0,0,0,0,1,0,2
6438,8.525782,47.365194,8.536068,47.377502,1128,1573,12,11,11,1,16,1,8,0,0,0,0,0,2
6439,8.520371,47.358664,8.514841,47.370238,650,1353,-5,9,7,1,18,0,1,0,0,0,3,0,2
6440,8.531935,47.384918,8.520168,47.378556,2956,1134,4,4,9,0,21,0,1,0,1,0,0,0,2
6441,8.536068,47.377502,8.52689,47.3767,718,697,-5,4,6,0,14,7,4,0,1,0,2,0,2
6442,8.538633,47.373935,8.531836,47.378548,769,725,12,10,7,0,22,0,0,0,0,0,1,1,2
6443,8.52306,47.359872,8.560476,47.368199,819,2966,-29,4,30,0,21,1,1,0,0,0,3,0,2
6444,8.516676,47.375819,8.537546,47.391289,725,2330,-41,5,13,0,22,0,3,0,0,0,2,0,2
6445,8.534974,47.402164,8.506474,47.418832,843,2835,1,5,11,0,22,0,0,0,1,0,3,0,2
6446,8.536068,47.377502,8.519782,47.37497,148,1258,-6,5,19,0,20,1,2,0,0,0,0,0,2
6447,8.525782,47.365194,8.536068,47.377502,423,1573,12,5,20,0,16,1,8,0,0,0,0,0,2
6448,8.548519,47.376756,8.516676,47.375819,913,2400,43,6,20,0,15,6,3,1,0,0,1,0,2
6449,8.52306,47.359872,8.514176,47.366371,235,985,-10,6,4,1,16,0,0,0,0,0,1,0,2
6450,8.530437,47.37271,8.527298,47.370141,205,371,-3,5,2,1,19,0,0,0,0,0,1,0,2
6451,8.518143,47.363148,8.548519,47.376756,1141,2743,-32,-3,2,1,7,1,2,0,0,0,3,1,2
6452,8.539016,47.405751,8.533647,47.39808,474,944,-17,8,9,1,16,0,1,0,0,0,10,0,2
6453,8.548519,47.376756,8.506823,47.407812,1212,4667,-70,4,17,0,9,4,2,0,0,0,1,1,2
6454,8.528647,47.382083,8.520449,47.388151,393,914,4,4,26,0,12,3,3,0,0,0,0,0,2
6455,8.533647,47.39808,8.506823,47.407812,681,2291,-52,4,9,0,21,4,2,0,0,0,1,1,2
6456,8.533314,47.37311,8.536068,47.377502,444,531,5,4,6,0,12,1,8,0,0,0,0,0,2
6457,8.515558,47.371868,8.543447,47.375933,971,2148,11,7,6,0,12,20,2,0,0,0,2,0,2
6458,8.525782,47.365194,8.549852,47.35594,897,2085,12,2,7,0,18,0,0,0,0,1,0,0,2
6459,8.537729,47.379719,8.523549,47.392347,879,1764,5,9,22,0,13,0,2,0,0,0,1,0,2
6460,8.515633,47.379584,8.531836,47.378548,534,1225,10,4,6,0,10,0,0,0,0,0,1,1,2
6461,8.493822,47.398555,8.491061,47.392336,403,722,5,4,4,0,17,0,0,0,0,0,1,0,2
6462,8.538633,47.373935,8.528074,47.393309,394,2296,-15,6,6,0,19,0,1,0,0,0,1,0,2
6463,8.534227,47.360004,8.516692,47.389777,788,3564,6,5,26,0,9,0,1,0,2,0,1,0,2
6464,8.560476,47.368199,8.510405,47.389934,1248,4478,48,7,13,0,19,1,0,0,0,0,0,0,2
6465,8.537546,47.391289,8.516692,47.389777,705,1579,49,5,28,0,14,0,1,0,2,0,1,0,2
6466,8.516676,47.375819,8.528553,47.37423,449,912,-5,3,6,0,8,3,3,0,0,0,1,0,2
6467,8.530615,47.36479,8.525782,47.365194,224,367,-5,2,19,0,7,0,1,0,0,0,2,0,2
6468,8.547195,47.382089,8.543447,47.375933,324,740,65,5,22,0,17,20,2,0,0,0,2,0,2
6469,8.535082,47.345248,8.535119,47.355189,718,1105,1,13,11,0,15,0,1,0,0,0,0,0,2
6470,8.506474,47.418832,8.552818,47.414558,799,3519,30,12,7,0,13,0,0,0,0,0,2,0,2
6471,8.522117,47.394554,8.535718,47.359675,1135,4011,15,-2,0,1,6,0,1,0,0,0,0,0,2
6472,8.548519,47.376756,8.522117,47.394554,799,2805,33,7,9,1,13,0,1,0,0,0,0,0,2
6473,8.536068,47.377502,8.499265,47.401852,1305,3874,-56,2,15,0,17,1,6,3,0,0,6,0,2
6474,8.61865,47.39733,8.62328,47.39572,302,392,-1,10,7,0,19,1,1,0,0,0,0,0,2
6475,8.537729,47.379719,8.532432,47.381174,323,430,5,6,2,1,18,0,0,0,0,0,2,0,2
6476,8.530615,47.36479,8.518143,47.363148,1480,957,-8,6,7,0,21,1,5,0,0,0,3,0,2
6477,8.506823,47.407812,8.52306,47.359872,1332,5469,103,4,6,0,14,0,0,0,0,0,2,0,2
6478,8.543447,47.375933,8.560922,47.361907,992,2041,-34,12,30,0,16,2,1,0,0,0,2,0,2
6479,8.53001,47.372475,8.552432,47.380176,1024,1893,-98,10,7,0,19,0,0,0,0,0,0,0,2
6480,8.528049,47.347701,8.514605,47.389862,1459,4796,29,2,19,0,7,0,2,0,0,0,1,0,2
6481,8.534227,47.360004,8.544935,47.366752,456,1102,1,6,20,0,15,5,1,2,0,0,5,0,2
6482,8.54203,47.366923,8.560587,47.350578,1208,2293,2,4,7,0,15,0,0,0,0,0,4,0,2
6483,8.525602,47.374241,8.546464,47.403822,2576,3645,-56,9,7,1,13,0,1,0,0,0,0,0,2
6484,8.560476,47.368199,8.559534,47.370839,345,302,-4,5,28,0,14,0,1,0,0,0,0,0,2
6485,8.560922,47.361907,8.528074,47.393309,1032,4279,12,8,7,0,2,0,1,0,0,0,1,0,2
6486,8.536068,47.377502,8.530437,47.37271,344,681,-5,5,22,0,7,1,2,1,0,0,0,0,2
6487,8.542146,47.387698,8.52306,47.359872,1882,3412,42,5,9,0,23,0,0,0,0,0,2,0,2
6488,8.535718,47.359675,8.544935,47.366752,129,1049,-2,5,11,1,16,5,1,2,0,0,5,0,2
6489,8.518982,47.386741,8.49038,47.381591,1215,2228,-2,8,7,0,2,0,0,0,0,0,1,0,2
6490,8.518982,47.386741,8.524762,47.385718,186,450,-1,2,13,0,19,0,0,0,0,0,0,1,2
6491,8.556346,47.409547,8.549356,47.408827,310,532,-16,8,6,1,15,0,1,0,0,0,0,0,2
6492,8.535718,47.359675,8.560922,47.361907,436,1915,-36,11,11,1,16,2,1,0,0,0,2,0,2
6493,8.548519,47.376756,8.537729,47.379719,892,877,44,1,13,0,16,0,0,0,0,0,1,0,2
6494,8.548562,47.36691,8.534227,47.360004,543,1325,4,-2,0,1,6,2,1,0,0,0,1,0,2
6495,8.506823,47.407812,8.543447,47.375933,1507,4491,116,6,4,0,9,20,2,0,0,0,2,0,2
6496,8.519782,47.37497,8.536068,47.377502,950,1258,6,11,7,0,14,1,8,0,0,0,0,0,2
6497,8.49038,47.381591,8.496727,47.378521,384,587,0,6,35,0,15,1,0,0,0,0,0,0,2
6498,8.538067,47.415721,8.544185,47.412732,360,568,-2,13,39,0,4,0,1,0,0,0,0,0,2
6499,8.501312,47.379686,8.515558,47.371868,1178,1381,-7,3,6,0,10,1,1,0,0,0,2,0,2
6500,8.544185,47.412732,8.592144,47.412103,1220,3609,16,3,0,1,23,0,0,0,0,0,2,0,2
6501,8.552432,47.380176,8.54203,47.366923,1064,1669,105,10,7,0,6,1,3,0,0,3,1,0,2
6502,8.560476,47.368199,8.552432,47.380176,629,1463,-60,4,9,1,6,1,0,0,0,0,0,0,2
6503,8.560922,47.361907,8.547901,47.375556,568,1807,-14,7,13,0,15,0,1,0,0,0,0,2,2
6504,8.548519,47.376756,8.560587,47.350578,1112,3049,51,7,19,1,12,0,0,0,0,0,4,0,2
6505,8.49163,47.389823,8.528074,47.393309,758,2771,-32,-2,6,1,3,0,1,0,0,0,1,0,2
6506,8.508131,47.420757,8.541541,47.413733,1316,2632,16,7,9,1,13,1,4,0,1,0,1,0,2
6507,8.531836,47.378548,8.518143,47.363148,1081,1999,-19,2,13,0,18,1,5,0,0,0,3,0,2
6508,8.528647,47.382083,8.518982,47.386741,272,893,1,5,7,1,15,2,1,0,0,0,3,0,2
6509,8.554114,47.365119,8.52174,47.365272,931,2438,11,4,15,0,7,0,1,0,0,0,0,0,2
6510,8.542726,47.379952,8.533736,47.366904,3974,1601,-2,12,13,0,10,1,3,0,0,0,2,0,2
6511,8.54203,47.366923,8.559534,47.370839,811,1388,-49,8,6,1,17,0,1,0,0,0,0,0,2
6512,8.534227,47.360004,8.548519,47.376756,775,2151,-45,13,43,0,6,1,2,0,0,0,3,1,2
6513,8.486002,47.396401,8.488108,47.391366,1715,582,0,8,6,1,15,1,1,0,0,0,3,0,2
6514,8.541541,47.413733,8.545602,47.417701,291,537,1,4,9,0,19,0,0,0,0,0,1,0,2
6515,8.508131,47.420757,8.506823,47.407812,780,1443,-70,4,4,0,10,4,2,0,0,0,1,1,2
